"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:18:44 AM","B3","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:18:44 AM","B4","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:19:18 AM","D1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:19:18 AM","D2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:19:18 AM","D3","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:19:18 AM","D4","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:19:58 AM","81","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:19:58 AM","82","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:20:00 AM","83","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:20:00 AM","84","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:20:02 AM","85","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46840","Observation","MCJ - McNary Dam Juvenile","4/27/2024","","","MCJ","4/27/2024 6:20:02 AM","86","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46841","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:54:13 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46842","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:59:58 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46843","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:53:36 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46844","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:56:26 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 6:22:49 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 6:22:51 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 6:22:54 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 6:22:56 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:36 PM","B1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:36 PM","B2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:36 PM","B3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:36 PM","B4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:47 PM","C1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:47 PM","C2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:48 PM","C3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:48 PM","C4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:50 PM","91","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:50 PM","92","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46844","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:51 PM","93","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:57:06 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 10:10:51 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 10:10:52 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 10:10:53 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 10:10:54 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 10:10:57 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 10:10:59 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 10:11:00 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:20:23 AM","B1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:20:23 AM","B2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:20:23 AM","B3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:20:23 AM","B4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:20:26 AM","21","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:20:26 AM","22","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:20:27 AM","23","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:22:09 AM","61","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46845","Observation","GOJ - Little Goose Dam Juvenile","4/26/2024","","","GOJ","4/26/2024 6:22:10 AM","62","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46846","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:55:55 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46847","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:53:10 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:19:30 PM","A2","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:19:31 PM","A2","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:26:49 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:26:50 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:26:51 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:26:52 PM","02","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:26:59 PM","03","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:27:00 PM","03","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:27:57 PM","04","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:27:58 PM","04","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:28:09 PM","05","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:28:12 PM","05","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:28:13 PM","05","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:29:29 PM","08","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:29:30 PM","08","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:29:31 PM","08","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46847","Observation","GRA - Lower Granite Dam Adult","4/17/2024","","","GRA","4/17/2024 8:29:32 PM","08","150","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46848","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:54:53 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D46849","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 10:00:00 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D4684A","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:52:59 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D4684B","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:56:44 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 1:03:42 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 1:03:44 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 1:03:47 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 1:03:48 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 1:03:49 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:18:33 PM","B1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:18:34 PM","B2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:18:34 PM","B3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:18:34 PM","B4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:18:37 PM","21","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:18:37 PM","22","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:18:38 PM","23","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:20:00 PM","61","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:20:01 PM","61","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 2:20:01 PM","62","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684B","Observation","GRS - Lower Granite Dam Spillway","4/18/2024","","","GRS","4/18/2024 9:00:16 PM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:53:08 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 5:05:09 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 5:05:11 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 5:05:14 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 5:05:16 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:07 AM","A1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:08 AM","A2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:08 AM","A3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:08 AM","A4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:18 AM","C1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:18 AM","C2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:18 AM","C3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:19 AM","C4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:21 AM","91","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:22 AM","92","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684C","Observation","GOJ - Little Goose Dam Juvenile","4/24/2024","","","GOJ","4/24/2024 7:04:22 AM","93","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","DWORMS - Dworshak NFH, release into mainstem Clearwater River","4/15/2024","DWOR","1/4/2024 9:58:46 AM","NA","0","Steelhead","Hatchery Reared","DWORMS","4/15/2024 7:00:00 AM","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:12:36 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:12:37 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:12:38 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:12:39 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:12:42 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:12:44 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:55:35 AM","B1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:55:35 AM","B2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:55:35 AM","B3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:55:35 AM","B4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D4684D","Observation","GOJ - Little Goose Dam Juvenile","4/25/2024","","","GOJ","4/25/2024 4:55:38 AM","21","160","Steelhead","Hatchery Reared","","","1"
